horse_id,bday,tamer_id,owner_id,producer_id,production_area,lifetime_record,wined_race_title,inbreeding_1,inbreeding_2,father,faths_father,faths_mother,mother,moths_father,moths_mother
2009106599,2009-04-20,01054,226800,NaN,追分ファーム,"6億2,910万円 (中央)",2009106599,201308030411,NaN,1994108729,000a00033a,1988107344,000a00fe54,000a0000d1,000a00aee5
2004107116,2004-05-08,01070,138007,610030,浦河町,34戦6勝 [6-6-2-20],201008030410,2003107211,2005106900,1998101786,1983109006,000a00657c,1992109997,000a00033a,1978106847
2006190010,2006-03-06,05559,103033,NaN,英,35戦3勝 [3-8-6-18],2012G0a01704,,,000a001e13,000a0018ea,000a009bee,000a011f56,000a000271,000a00a2d0
2007100206,2007-02-06,01107,764001,001075,新ひだか町,48戦6勝 [6-1-9-32],201409020610,2017103290,2016105493,1993109188,000a00033a,000a0062c2,1997101986,000a000148,1988105774
2007102775,2007-01-27,00399,415800,NaN,社台ファーム,"1億4,996万円 (中央) /1,120万円 (地方)",2007102775,201206030211,NaN,1999110099,000a0016f2,000a00b2b6,1992109635,000a00033a,000a006146
2007104599,2007-04-11,01105,970006,410313,新冠町,46戦7勝 [7-3-10-26],201305050211,2008104671,2003100512,1997106560,000a000013,000a0000af,1996101458,1984104435,1979106353
2008100484,2008-02-27,01042,297002,333084,新ひだか町,34戦9勝 [9-3-2-20],201406040111,2009103759,2007104376,2000101426,000a00033a,000a000285,1999100342,1983109006,1995105353
2008102064,2008-04-07,01093,057803,100046,浦河町,36戦5勝 [5-5-5-21],201305040110,2016102442,2011103175,1992103687,000a00033a,1980103440,1999101119,000a0000cc,1991104153
2008102978,2008-03-26,01071,831800,393126,千歳市,30戦7勝 [7-2-0-21],201207030111,2007102677,2013103871,1994108729,000a00033a,1988107344,000a00fe55,000a00fa3a,000a00fe25
2008103079,2008-02-20,01084,398002,373126,安平町,28戦7勝 [7-6-5-10],2014B6a00609,2016104702,2009106065,2001103038,000a00033a,1990104626,2000101626,1993190001,000a0065ce
2008103206,2008-04-10,01083,494800,NaN,ノーザンファーム,"5億7,994万円 (中央)",2008103206,201406030111,NaN,2001103038,000a00033a,1990104626,1994109504,000a0016d4,000a0000b6
2008104835,2008-03-06,01160,041002,830464,新冠町,57戦9勝 [9-3-3-42],201308040211,2003100663,2004100693,2001103460,000a001d7e,000a00680e,1995105096,1984101673,1987105627
