date,where_racecourse,weather,race_round,race_title,race_id,total_horse_number,frame_number,horse_number,odds,popular,rank,rider_id,burden_weight,race_course,ground_status,goal_time,goal_time_dif,half_way_rank,pace,last_time,horse_weight,runner_up_horse_id,prize,horse_id,target_race_id
2019/02/17,1小倉4,晴,11,小倉大賞典(G3),201910010411,14,6,10,16.6,8,11,01019,54,芝1800,良,1:47.4,0.7,8-10-10-9,35.6-35.4,34.4,460(+4),2014105517, ,2015104582,201806030811
2019/01/06,1京都2,曇,9,寿S(1600万下),201908010209,6,2,2,3.1,2,1,01019,56,芝2000,良,2:01.4,-0.1,1-1-1-1,36.1-36.2,36.2,456(+4),2015104899,"1,839.6",2015104582,201806030811
2018/12/23,5阪神8,小雨,11,サンタクロースS(1600万下),201809050811,14,5,7,7.1,5,2,01019,56,芝2000,稍,2:01.9,0.6,3-3-3-3,36.4-36.4,36.3,452(+2),2014104922,739.0,2015104582,201806030811
2018/09/17,4中山5,曇,11,朝日セントライト記念(G2),201806040511,15,6,11,70.5,11,15,00722,56,芝2200,良,2:13.8,1.7,3-3-3-4,35.6-36.5,36.8,450(-4),2015101467, ,2015104582,201806030811
2018/08/18,2新潟7,晴,11,日本海S(1600万下),201804020711,7,6,6,6.0,3,2,00722,54,芝2200,良,2:14.1,0.1,1-1-1-1,36.3-34.2,34.3,454(+10),2014106176,734.2,2015104582,201806030811
2018/07/01,2福島2,晴,11,ラジオNIKKEI賞(G3),201803020211,13,4,5,19.2,7,6,00722,56,芝1800,良,1:46.7,0.6,9-8-7-8,34.2-35.1,35.0,444(+4),2015102420, ,2015104582,201806030811
2018/05/05,3京都5,晴,11,京都新聞杯(G2),201808030511,17,4,7,11.3,5,9,00700,56,芝2200,良,2:11.9,0.9,3-3-3-3,34.7-34.6,35.3,440(-4),2015104287, ,2015104582,201806030811
2018/04/15,3中山8,曇,11,皐月賞(G1),201806030811,16,4,8,54.3,11,11,01115,57,芝2000,稍,2:02.0,1.2,5-5-5-5,35.5-37.3,36.1,444(-2),2015102440, ,2015104582,201806030811
2018/02/25,1阪神2,曇,9,すみれS(OP),201809010209,8,5,5,3.4,2,2,00722,57,芝2200,良,2:11.8,0.1,1-1-1-1,36.1-34.5,34.6,446(+2),2015104987,765.6,2015104582,201806030811
2018/01/20,1京都6,晴,10,若駒S(OP),201808010610,9,4,4,4.5,3,1,00722,56,芝2000,稍,2:02.7,-0.5,1-1-1-1,38.0-34.8,34.8,444(0),2015104899,"1,919.6",2015104582,201806030811
2017/12/17,5阪神6,晴,11,朝日フューチュリティ(G1),201709050611,16,8,15,150.5,13,11,00722,55,芝1600,良,1:34.8,1.5,1-1,35.2-34.0,35.5,444(+6),2015102367, ,2015104582,201806030811
2017/11/25,5京都7,晴,11,ラジオN杯京都2歳S(G3),201708050711,9,1,1,18.1,5,3,00722,55,芝2000,良,2:02.0,0.4,1-1-1-1,36.7-34.6,35.0,438(-4),2015104976,834.7,2015104582,201806030811
2017/11/12,5京都4,晴,9,黄菊賞(500万下),201708050409,13,5,6,95.7,12,2,00722,55,芝2000,良,2:01.9,0.1,2-2-2-2,36.2-35.3,35.3,442(0),2015104692,408.0,2015104582,201806030811
2017/10/28,4京都8,雨,3,2歳未勝利,201708040803,9,2,2,21.0,5,1,00722,55,芝2000,稍,2:05.6,-0.7,1-1-1-1,38.7-35.8,35.8,442(0),2015105050,500.0,2015104582,201806030811
2017/10/01,4阪神9,晴,2,2歳未勝利,201709040902,9,1,1,3.4,2,4,00722,54,芝2000,良,2:02.7,0.5,1-1-1-1,37.5-35.5,36.0,442(+4),2015105026,75.0,2015104582,201806030811
2017/09/10,4阪神2,晴,5,2歳新馬,201709040205,8,1,1,42.8,6,3,00722,54,芝2000,良,2:04.3,0.2,1-1-1-1,37.4-34.6,34.8,438(0),2015104649,180.0,2015104582,201806030811
2018/11/17,5京都5,晴,12,3歳以上1000万下,201808050512,15,5,9,5.4,3,5,05203,56,芝1400,良,1:22.0,0.8,4-5,35.1-34.4,34.8,492(+4),2013105783,105.0,2015104692,201806030811
2018/09/02,2新潟12,晴,10,飯豊特別(1000万下),201804021210,14,7,11,3.0,1,8,01014,54,芝1200,良,1:09.2,0.7,11-11,34.4-34.1,33.5,488(0),2013103812, ,2015104692,201806030811
2018/08/04,2小倉3,晴,11,九州スポーツ杯(1000万下),201810020311,11,3,3,3.6,1,3,00666,54,芝1200,良,1:07.8,0.1,10-8,33.4-34.3,33.4,488(+8),2014100687,383.4,2015104692,201806030811
2018/06/30,3中京1,曇,10,知多特別(1000万下),201807030110,15,5,8,9.7,5,6,01014,54,芝1400,良,1:20.2,0.3,7-7,34.5-33.7,33.5,480(-6),2015103317, ,2015104692,201806030811
2018/04/15,3中山8,曇,11,皐月賞(G1),201806030811,16,8,16,315.0,15,15,01096,57,芝2000,稍,2:03.1,2.3,2-2-2-3,35.5-37.3,39.3,486(0),2015102440, ,2015104692,201806030811
2018/03/17,1阪神7,晴,11,若葉S(OP),201809010711,12,7,9,17.9,5,7,05336,56,芝2000,良,2:01.1,1.1,5-4-5-5,36.0-35.3,35.9,486(+2),2015100513, ,2015104692,201806030811
2017/12/28,5中山9,晴,11,ホープフルS(G1),201706050911,17,6,12,21.9,7,14,01116,55,芝2000,良,2:04.8,3.4,2-2-1-2,35.8-36.9,40.3,484(+2),2015104107, ,2015104692,201806030811
2017/11/12,5京都4,晴,9,黄菊賞(500万下),201708050409,13,7,11,9.4,4,1,05366,55,芝2000,良,2:01.8,-0.1,1-1-1-1,36.2-35.3,35.3,482(0),2015104582,"1,028.0",2015104692,201806030811
2017/10/08,4京都2,晴,5,2歳新馬,201708040205,11,8,10,12.6,4,1,01116,55,芝2000,良,2:01.3,-0.3,1-1-1-1,35.9-35.5,35.5,482(0),2015104895,700.0,2015104692,201806030811
2019/09/22,4中山7,曇,11,産経賞オールカマー(G2),201906040711,10,4,4,21.4,6,3,05386,56,芝2200,良,2:12.4,0.4,7-7-8-5,36.6-34.0,33.6,494(-16),2014105517,"1,710.0",2015104976,201806030811
2019/07/21,2福島8,曇,11,福島テレビOP(OP),201903020811,14,7,12,3.9,2,6,00422,56,芝1800,稍,1:49.8,0.9,9-9-10-9,36.5-36.2,35.5,510(+16),2013105316, ,2015104976,201806030811
2018/12/08,4中京3,晴,11,中日新聞杯(G3),201807040311,14,3,3,9.3,5,13,01092,55,芝2000,良,2:00.7,1.4,10-9-9-9,35.8-36.5,36.5,494(+4),2015104317, ,2015104976,201806030811
2018/10/21,4京都7,晴,11,菊花賞(G1),201808040711,18,1,2,18.2,8,10,05203,57,芝3000,良,3:07.4,1.3,17-17-17-17,37.2-34.2,34.3,490(-4),2015105075, ,2015104976,201806030811
2018/09/17,4中山5,曇,11,朝日セントライト記念(G2),201806040511,15,2,2,19.4,6,3,05203,56,芝2200,良,2:12.5,0.4,13-13-13-13,35.6-36.5,34.3,494(+8),2015101467,"1,415.4",2015104976,201806030811
2018/05/27,2東京12,晴,10,東京優駿(G1),201805021210,18,7,13,29.2,9,14,05203,57,芝2400,良,2:24.6,1.0,13-14-16-16,36.0-34.6,34.2,486(-8),2015105022, ,2015104976,201806030811
2018/04/15,3中山8,曇,11,皐月賞(G1),201806030811,16,6,12,25.1,10,6,05203,57,芝2000,稍,2:01.4,0.6,16-14-14-13,35.5-37.3,34.8,494(0),2015102440, ,2015104976,201806030811
2018/02/11,1東京5,晴,11,共同通信杯(G3),201805010511,12,8,12,1.8,1,7,00666,57,芝1800,良,1:48.1,0.7,8-9-7,35.7-34.8,33.9,494(+2),2015105033, ,2015104976,201806030811
2017/11/25,5京都7,晴,11,ラジオN杯京都2歳S(G3),201708050711,9,6,6,4.8,2,1,00666,55,芝2000,良,2:01.6,0.0,4-4-4-4,36.7-34.6,34.0,492(-2),2015104107,"3,332.9",2015104976,201806030811
2017/10/22,4京都7,雨,5,2歳新馬,201708040705,12,5,7,2.1,1,1,00666,55,芝2000,不,2:12.9,0.0,6-6-3-2,40.4-36.3,36.1,494(0),2015105034,700.0,2015104976,201806030811
2018/05/27,2東京12,晴,10,東京優駿(G1),201805021210,18,3,5,8.0,3,12,05212,57,芝2400,良,2:24.4,0.8,15-16-17-16,36.0-34.6,34.0,490(-12),2015105022, ,2015104987,201806030811
2018/04/15,3中山8,曇,11,皐月賞(G1),201806030811,16,3,5,6.3,3,5,05212,57,芝2000,稍,2:01.4,0.6,11-14-14-13,35.5-37.3,34.8,502(+12),2015102440,"1,100.0",2015104987,201806030811
2018/02/25,1阪神2,曇,9,すみれS(OP),201809010209,8,7,7,4.7,3,1,01014,56,芝2200,良,2:11.7,-0.1,7-7-8-6,36.1-34.5,33.8,490(-4),2015104582,"1,919.6",2015104987,201806030811
2017/12/23,5阪神7,晴,5,2歳新馬,201709050705,12,6,8,3.9,2,1,05339,55,芝2000,良,2:06.1,0.0,5-5-5-4,38.8-33.7,33.5,494(0),2015104802,700.0,2015104987,201806030811
2021/11/28,5東京8,晴,12,ジャパンC(G1),202105050812,18,8,17,94.6,13,18,05386,57,芝2400,良,2:27.1,2.4,2-2-3-2,37.0-35.3,36.6,464(-2),2017101835, ,2015105022,201806030811
2021/10/23,4東京5,晴,11,富士S(G2),202105040511,17,7,14,9.4,4,6,01014,57,芝1600,良,1:33.8,0.6,11-11,35.3-34.5,34.3,466(-6),2018105355, ,2015105022,201806030811
2021/04/04,2阪神4,雨,11,大阪杯(G1),202109020411,13,5,6,49.8,5,12,01095,57,芝2000,重,2:05.2,3.6,3-3-3-6,35.6-36.8,39.9,472(0),2017105335, ,2015105022,201806030811
2021/02/14,1阪神2,晴,11,京都記念(G2),202109010211,11,6,7,6.4,2,5,00666,57,芝2200,良,2:11.1,0.7,9-9-9-6,34.9-35.0,35.1,472(+2),2016104648,620.0,2015105022,201806030811
2020/06/28,3阪神8,曇,11,宝塚記念(G1),202009030811,18,4,7,19.8,7,13,01014,58,芝2200,稍,2:16.8,3.3,2-2-2-2,34.6-36.3,39.6,470(+4),2016104750, ,2015105022,201806030811
2020/04/05,2阪神4,晴,11,大阪杯(G1),202009020411,12,4,4,5.2,5,5,01014,57,芝2000,良,1:58.8,0.4,5-5-5-8,36.9-34.2,34.0,466(+8),2015105046,"1,350.0",2015105022,201806030811
2019/11/24,5東京8,曇,11,ジャパンC(G1),201905050811,15,2,2,4.3,2,3,01088,57,芝2400,重,2:26.2,0.3,6-6-6-8,36.4-37.2,36.6,458(-4),2014106083,"7,545.6",2015105022,201806030811
2019/10/27,4東京9,晴,11,天皇賞(秋)(G1),201905040911,16,7,14,18.7,4,5,01014,58,芝2000,良,1:56.8,0.6,11-11-9,35.7-34.3,34.0,462(-10),2015104961,"1,500.0",2015105022,201806030811
2019/08/18,2札幌2,晴,11,札幌記念(G2),201901020211,14,7,12,3.7,2,4,01014,57,芝2000,良,2:00.3,0.2,4-4-3-2,36.1-36.1,35.9,472(+4),2015104882,"1,100.0",2015105022,201806030811
2019/03/31,2阪神4,曇,11,大阪杯(G1),201909020411,14,2,2,8.2,4,3,01014,57,芝2000,良,2:01.1,0.1,7-7-8-8,36.4-35.5,35.1,468(+8),2014106046,"3,042.6",2015105022,201806030811
2018/09/23,4阪神7,曇,11,神戸新聞杯(G2),201809040711,10,3,3,2.7,2,1,01116,56,芝2400,良,2:25.6,-0.1,7-7-6-5,36.7-34.6,34.2,460(+10),2015104995,"5,471.4",2015105022,201806030811
2018/05/27,2東京12,晴,10,東京優駿(G1),201805021210,18,8,17,12.5,5,1,01014,57,芝2400,良,2:23.6,-0.1,4-5-6-4,36.0-34.6,34.3,450(-2),2015102440,"22,748.2",2015105022,201806030811
2018/04/15,3中山8,曇,11,皐月賞(G1),201806030811,16,1,2,3.5,1,7,01014,57,芝2000,稍,2:01.6,0.8,11-11-10-12,35.5-37.3,35.2,452(+2),2015102440, ,2015105022,201806030811
2018/03/04,2中山4,晴,11,報知杯弥生賞(G2),201806020411,10,7,8,3.6,2,2,01014,56,芝2000,良,2:01.2,0.2,5-5-5-4,36.0-34.3,33.7,450(-4),2015102367,"2,220.4",2015105022,201806030811
2017/11/18,5東京5,曇,11,東京スポーツ杯2歳S(G3),201705050511,7,3,3,1.4,1,1,01014,55,芝1800,良,1:46.6,-0.5,5-5-4,34.7-35.8,34.6,454(+4),2015101707,"3,325.9",2015105022,201806030811
2017/09/16,4阪神3,雨,9,野路菊S(OP),201709040309,9,2,2,1.9,1,1,01014,54,芝1800,重,1:49.3,-0.4,7-6,36.9-34.5,33.0,450(0),2015105056,"1,619.6",2015105022,201806030811
2017/07/16,3中京6,晴,5,2歳新馬,201707030605,10,7,8,4.0,2,1,01014,54,芝2000,良,2:04.7,0.0,4-4-5-5,40.2-33.1,32.6,450(0),2015104813,700.0,2015105022,201806030811
2023/03/05,1阪神8,晴,11,大阪城S(L),202309010811,16,3,5,116.5,15,15,01180,56,芝1800,良,1:47.7,2.9,16-16,34.9-34.4,35.8,450(-2),2016105681, ,2015105033,201806030811
2023/01/22,1中山8,晴,11,アメリカジョッキーC(G2),202306010811,14,5,8,317.7,14,14,01043,57,芝2200,良,2:16.2,2.7,4-7-8-11,36.3-35.2,37.2,452(-2),2018102348, ,2015105033,201806030811
2022/01/05,1中山1,晴,11,日刊スポ賞中山金杯(G3),202206010111,17,1,1,70.8,13,14,01179,56,芝2000,良,2:01.3,1.2,17-16-14-13,37.6-35.9,35.8,454(+8),2015104417, ,2015105033,201806030811
2021/11/07,5東京2,晴,11,アルゼンチン共和国杯(G2),202105050211,15,2,2,62.7,13,11,01180,56,芝2500,良,2:33.4,1.0,7-7-6-8,30.9-34.1,34.6,446(+6),2017105649, ,2015105033,201806030811
2021/09/05,2札幌8,晴,11,丹頂S(OP),202101020811,10,7,7,21.7,7,4,01180,56,芝2600,良,2:44.6,0.3,3-3-3-3,38.3-36.2,36.2,440(-6),2016104549,360.0,2015105033,201806030811
2021/08/07,1函館11,晴,11,札幌日経OP(L),202102011111,15,8,14,74.9,12,5,01180,57,芝2600,良,2:40.6,0.8,5-5-5-3,36.4-36.7,37.1,446(0),2017105379,260.0,2015105033,201806030811
2021/05/22,2東京9,雨,11,メイS(OP),202105020911,14,8,13,25.5,9,9,00733,56,芝1800,良,1:47.2,0.9,11-11-10,35.6-34.3,34.2,446(-12),2017101792, ,2015105033,201806030811
2021/01/30,1東京1,晴,11,白富士S(L),202105010111,13,7,10,85.1,13,7,00733,57,芝2000,良,1:59.4,0.4,11-9-10,37.3-34.7,34.3,458(+6),2017105376, ,2015105033,201806030811
2020/12/12,3中京3,晴,11,中日新聞杯(G3),202007030311,18,8,17,44.4,13,17,01043,56,芝2000,良,2:01.4,1.3,15-15-16-15,36.4-34.4,34.3,452(+2),2016104618, ,2015105033,201806030811
2020/10/18,4東京4,曇,11,オクトーバーS(L),202005040411,16,5,9,43.0,10,3,00733,57,芝2000,稍,2:00.3,0.8,10-9-8,35.4-35.7,35.7,450(-4),2014102157,654.8,2015105033,201806030811
2020/09/27,4中山7,曇,11,産経賞オールカマー(G2),202006040711,9,8,9,131.7,9,8,01043,56,芝2200,稍,2:16.7,1.2,8-8-8-8,38.2-35.2,35.3,454(+14),2015104656, ,2015105033,201806030811
2018/10/21,4京都7,晴,11,菊花賞(G1),201808040711,18,7,15,143.3,16,18,01043,57,芝3000,良,3:11.2,5.1,18-18-18-18,37.2-34.2,37.8,440(-6),2015105075, ,2015105033,201806030811
2018/09/17,4中山5,曇,11,朝日セントライト記念(G2),201806040511,15,8,14,52.3,10,5,01043,56,芝2200,良,2:12.8,0.7,15-15-15-15,35.6-36.5,34.3,446(-2),2015101467,540.0,2015105033,201806030811
2018/05/27,2東京12,晴,10,東京優駿(G1),201805021210,18,5,9,130.4,15,15,01043,57,芝2400,良,2:25.0,1.4,11-12-13-12,36.0-34.6,34.9,448(-6),2015105022, ,2015105033,201806030811
2018/04/15,3中山8,曇,11,皐月賞(G1),201806030811,16,5,9,9.7,5,12,01043,57,芝2000,稍,2:02.2,1.4,14-11-10-7,35.5-37.3,35.8,454(-4),2015102440, ,2015105033,201806030811
2018/02/11,1東京5,晴,11,共同通信杯(G3),201805010511,12,5,6,13.6,6,1,01043,56,芝1800,良,1:47.4,-0.1,3-5-5,35.7-34.8,33.5,458(-10),2015104639,"3,845.5",2015105033,201806030811
2018/01/08,1中山3,曇,5,3歳500万下,201806010305,12,3,3,2.5,1,1,01043,56,芝2000,良,2:03.4,-0.2,4-4-6-4,37.6-35.6,35.2,468(+12),2015104719,720.0,2015105033,201806030811
2017/09/02,2新潟11,曇,2,2歳未勝利,201704021102,11,6,7,2.6,1,1,01043,54,芝2000,良,2:01.8,-1.0,3-3-2-2,35.9-35.4,35.3,456(-10),2015101852,500.0,2015105033,201806030811
2017/08/12,2新潟5,曇,5,2歳新馬,201704020505,15,3,4,68.7,8,4,01043,54,芝1800,稍,1:49.2,0.7,13-15,36.5-33.9,33.4,466(0),2015105035,110.0,2015105033,201806030811
2022/01/05,1中京1,晴,11,スポニチ賞京都金杯(G3),202207010111,16,8,15,18.8,9,8,01018,58,芝1600,良,1:33.4,0.5,14-15-15,34.1-35.1,34.5,494(+6),2016104772, ,2015105064,201806030811
2021/10/30,4阪神7,晴,11,MBS賞スワンS(G2),202109040711,18,7,14,12.6,6,5,01018,57,芝1400,良,1:21.0,0.3,12-10,34.1-35.1,34.7,488(-12),2016104867,590.0,2015105064,201806030811
2021/09/12,4中山2,曇,11,京成杯オータムH(G3),202106040211,16,3,5,20.0,8,7,01170,58,芝1600,良,1:32.4,0.4,3-4-3,34.6-35.2,34.9,500(0),2016104711, ,2015105064,201806030811
2021/01/31,1東京2,晴,11,根岸S(G3),202105010211,16,8,16,9.5,3,10,01170,58,ダ1400,稍,1:23.1,0.8,15-12,34.4-36.0,35.7,500(+6),2016105188, ,2015105064,201806030811
2020/12/26,6阪神7,晴,11,阪神C(G2),202009060711,16,4,7,5.9,2,12,01032,57,芝1400,良,1:20.8,1.1,11-13,34.0-34.3,34.6,494(0),2016104867, ,2015105064,201806030811
2020/10/31,4京都7,晴,11,毎日放送賞スワンS(G2),202008040711,16,8,16,5.0,3,2,01032,57,芝1400,良,1:21.4,0.2,5-5,35.5-34.3,34.3,494(+4),2015105461,"2,432.0",2015105064,201806030811
2020/05/16,2東京7,雨,11,京王杯スプリングC(G2),202005020711,13,8,12,6.7,4,2,01088,57,芝1400,稍,1:20.0,0.2,4-3,35.2-33.1,33.0,490(+2),2015102377,"2,427.6",2015105064,201806030811
2020/03/29,1中京8,晴,11,高松宮記念(G1),202007010811,18,1,1,24.8,7,9,01127,57,芝1200,重,1:09.3,0.6,8-7,34.2-34.5,34.1,488(-4),2015110017, ,2015105064,201806030811
2020/03/01,1阪神2,晴,11,阪急杯(G3),202009010211,18,4,7,6.8,4,5,01127,57,芝1400,良,1:20.5,0.2,10-10,34.1-34.8,34.2,492(+6),2014105682,410.0,2015105064,201806030811
2019/06/02,3東京2,曇,11,安田記念(G1),201905030211,16,4,8,21.4,5,8,05585,58,芝1600,良,1:31.3,0.4,15-15,34.5-33.9,32.6,486(+8),2015104688, ,2015105064,201806030811
2019/03/31,2阪神4,曇,11,大阪杯(G1),201909020411,14,7,12,12.2,6,14,01127,57,芝2000,良,2:02.5,1.5,4-5-6-4,36.4-35.5,36.7,478(-12),2014106046, ,2015105064,201806030811
2019/02/24,2中山2,晴,11,中山記念(G2),201906020211,11,6,7,4.6,2,3,01127,57,芝1800,良,1:45.5,0.0,5-5-6-6,35.0-35.6,33.5,490(+12),2014100222,"1,611.4",2015105064,201806030811
2018/11/18,5京都6,晴,11,マイルチャンピオンS(G1),201808050611,18,1,1,8.7,5,1,05495,56,芝1600,良,1:33.3,0.0,4-5,35.0-34.5,34.1,478(+10),2014105258,"11,378.0",2015105064,201806030811
2018/10/07,4東京2,晴,11,毎日王冠(G2),201805040211,13,4,5,5.3,3,2,05339,55,芝1800,良,1:44.7,0.2,6-8-8,35.3-33.8,33.2,468(+6),2014105785,"2,726.0",2015105064,201806030811
2018/05/27,2東京12,晴,10,東京優駿(G1),201805021210,18,7,15,16.5,6,8,05339,57,芝2400,良,2:24.0,0.4,15-16-13-12,36.0-34.6,33.9,462(+2),2015105022, ,2015105064,201806030811
2018/04/15,3中山8,曇,11,皐月賞(G1),201806030811,16,8,15,3.7,2,4,05339,57,芝2000,稍,2:01.4,0.6,14-14-14-13,35.5-37.3,34.8,460(-6),2015102440,"1,700.0",2015105064,201806030811
2018/03/18,2中山8,曇,11,フジTVスプリングS(G2),201806020811,13,6,8,2.3,1,1,05339,56,芝1800,良,1:48.1,0.0,8-8-7-6,35.6-36.4,34.1,466(+6),2015102440,"5,493.8",2015105064,201806030811
2017/12/17,5阪神6,晴,11,朝日フューチュリティ(G1),201709050611,16,5,10,5.3,3,2,05473,55,芝1600,良,1:33.9,0.6,12-10,35.2-34.0,33.8,460(+4),2015102367,"2,832.8",2015105064,201806030811
2017/10/07,4東京1,曇,11,サウジアラビアRC(G3),201705040111,18,8,16,2.6,1,2,05339,55,芝1600,稍,1:33.3,0.3,14-16,34.3-34.7,33.5,456(-2),2015102367,"1,318.6",2015105064,201806030811
2017/08/12,1札幌5,小雨,10,コスモス賞(OP),201701010510,11,6,6,1.3,1,1,05339,54,芝1800,重,1:51.3,0.0,6-8-7-3,36.9-36.3,35.8,458(-4),2015101465,"1,623.8",2015105064,201806030811
2017/06/04,3東京2,晴,5,2歳新馬,201705030205,16,3,6,3.7,2,1,05339,54,芝1600,良,1:34.8,-0.3,4-4,35.4-34.5,34.2,462(0),2015104090,700.0,2015105064,201806030811
2022/12/11,シャティ, ,5,香港スプリント(G1),2022H1121105,14, ,3,13.0,6,12,05585,57,芝1200,良, , , , , ,計不,, ,2015110013,201806030811
2022/10/02,4中山9,晴,11,スプリンターズS(G1),202206040911,16,1,2,20.3,8,1,01160,57,芝1200,良,1:07.8,0.0,3-2,32.7-35.1,34.6,508(-2),2019100213,"17,336.0",2015110013,201806030811
2022/08/21,4小倉4,晴,11,TV西日本北九州記念(G3),202210040411,18,8,17,38.9,9,17,01160,58,芝1200,良,1:08.9,2.0,7-8,32.8-34.1,35.6,510(-4),2017101121, ,2015110013,201806030811
2022/03/27,2中京6,晴,11,高松宮記念(G1),202207020611,18,4,8,65.0,13,11,01160,57,芝1200,重,1:08.7,0.4,2-2,33.4-34.9,35.3,514(+4),2016106453, ,2015110013,201806030811
2022/03/05,2中山3,晴,11,夕刊フジオーシャンS(G3),202206020311,15,4,7,5.4,2,1,01160,56,芝1200,良,1:07.9,-0.1,3-2,33.4-34.5,34.2,510(-4),2016106453,"4,352.5",2015110013,201806030811
2022/01/30,1中京10,曇,11,シルクロードS(G3),202207011011,18,8,17,8.9,5,13,01160,57.5,芝1200,良,1:09.1,1.0,2-2,33.6-34.5,35.3,514(+8),2018105069, ,2015110013,201806030811
2021/10/03,4中山9,晴,11,スプリンターズS(G1),202106040911,16,6,11,11.1,4,11,01115,57,芝1200,良,1:08.1,1.0,7-11,33.3-33.8,33.8,506(-2),2018105204, ,2015110013,201806030811
2021/09/12,5中京2,曇,11,産経賞セントウルS(G2),202107050211,17,5,10,15.1,6,4,01115,56,芝1200,良,1:07.4,0.2,15-13,32.9-34.3,32.6,508(-2),2017105563,890.0,2015110013,201806030811
2021/08/22,4小倉4,雨,11,TV西日本北九州記念(G3),202110040411,18,4,7,4.3,1,7,01014,57.5,芝1200,稍,1:08.6,0.4,12-13,33.2-35.0,34.1,510(+8),2018109134, ,2015110013,201806030811
2021/04/11,3中山6,晴,11,春雷S(L),202106030611,16,6,11,3.2,1,1,01160,57,芝1200,良,1:07.3,-0.4,4-4,33.2-34.1,33.8,502(-8),2016110152,"2,535.0",2015110013,201806030811
2021/02/28,1阪神6,晴,11,阪急杯(G3),202109010611,17,7,13,25.4,4,3,01160,56,芝1400,良,1:19.6,0.4,2-2,34.0-33.8,34.1,510(0),2017105563,"1,008.5",2015110013,201806030811
2020/12/26,6阪神7,晴,11,阪神C(G2),202009060711,16,6,11,44.2,8,7,01160,57,芝1400,良,1:20.2,0.5,5-4,34.0-34.3,34.5,510(+10),2016104867, ,2015110013,201806030811
2020/10/18,4新潟4,晴,11,信越S(L),202004040411,16,6,11,14.7,6,1,01160,56,芝1400,良,1:20.9,-0.2,4-3,34.2-34.7,34.3,500(-2),2017100600,"2,539.2",2015110013,201806030811
2020/09/13,4中山2,曇,11,京成杯オータムH(G3),202006040211,16,4,7,33.3,11,4,05525,56,芝1600,良,1:34.1,0.2,2-5-6,35.0-35.6,35.3,502(+4),2015104387,590.0,2015110013,201806030811
2020/08/16,3新潟2,晴,11,関屋記念(G3),202004030211,18,4,7,66.4,14,11,05525,57,芝1600,良,1:34.2,1.1,11-13,34.6-35.3,35.1,498(-10),2014105887, ,2015110013,201806030811
2020/04/04,3中山3,晴,11,ダービー卿チャレンジ(G3),202006030311,16,2,3,8.1,2,10,05525,56,芝1600,良,1:33.6,0.8,4-5-2,34.3-35.7,36.2,508(-2),2012104508, ,2015110013,201806030811
2020/03/15,2中山6,晴,10,東風S(L),202006020610,16,6,12,3.2,1,10,05525,58,芝1600,稍,1:35.1,1.0,8-6-2,34.1-36.7,37.2,510(+4),2013103817, ,2015110013,201806030811
2020/01/18,1中山6,小雨,11,ニューイヤーS(L),202006010611,16,3,5,5.4,3,1,05525,57,芝1600,稍,1:35.8,-0.1,5-4-2,35.8-36.4,36.2,506(-2),2012102157,"2,535.0",2015110013,201806030811
2019/10/19,4東京6,曇,11,富士S(G3),201905040611,18,7,13,37.3,9,18,05525,56,芝1600,稍,1:34.5,1.5,5-5,35.0-34.1,35.2,508(+8),2015104765, ,2015110013,201806030811
2019/09/08,4中山2,晴,11,京成杯オータムH(G3),201906040211,16,1,2,28.2,10,3,05525,55,芝1600,良,1:30.9,0.6,4-3-3,33.3-34.9,34.2,500(-6),2015104387,988.2,2015110013,201806030811
2019/07/21,3中京8,曇,11,トヨタ賞中京記念(G3),201907030811,16,2,4,49.1,11,6,05525,55,芝1600,稍,1:34.1,0.5,7-7-7,35.3-35.6,35.2,506(-4),2016104787, ,2015110013,201806030811
2019/02/03,1東京4,晴,11,東京新聞杯(G3),201905010411,15,6,11,33.3,8,14,00666,56,芝1600,良,1:33.2,1.3,14-14,34.5-34.7,33.7,510(+6),2015104688, ,2015110013,201806030811
2018/11/18,5京都6,晴,11,マイルチャンピオンS(G1),201808050611,18,6,11,48.4,11,16,00666,56,芝1600,良,1:34.0,0.7,18-18,35.0-34.5,33.5,504(+4),2015105064, ,2015110013,201806030811
2018/10/20,4東京6,晴,11,富士S(G3),201805040611,18,8,18,7.3,6,7,00666,54,芝1600,良,1:32.4,0.7,11-11,34.6-34.3,33.8,500(+12),2013105995, ,2015110013,201806030811
2018/05/27,2東京12,晴,10,東京優駿(G1),201805021210,18,6,11,71.2,11,17,00666,57,芝2400,良,2:25.4,1.8,13-12-11-12,36.0-34.6,35.3,488(-4),2015105022, ,2015110013,201806030811
2018/04/15,3中山8,曇,11,皐月賞(G1),201806030811,16,2,3,9.6,4,9,00666,57,芝2000,稍,2:01.8,1.0,11-11-10-11,35.5-37.3,35.4,492(+8),2015102440, ,2015110013,201806030811
2018/03/04,2中山4,晴,11,報知杯弥生賞(G2),201806020411,10,3,3,8.0,4,3,00666,56,芝2000,良,2:01.3,0.3,4-4-3-3,36.0-34.3,34.1,484(-10),2015102367,"1,410.2",2015110013,201806030811
2017/12/28,5中山9,晴,11,ホープフルS(G1),201706050911,17,8,15,6.2,4,2,00666,55,芝2000,良,2:01.6,0.2,10-10-9-4,35.8-36.9,36.2,494(+10),2015104107,"2,834.4",2015110013,201806030811
