date,where_racecourse,weather,race_round,race_title,race_id,total_horse_number,frame_number,horse_number,odds,popular,rank,rider_id,burden_weight,distance,ground_status,goal_time,goal_time_dif,half_way_rank,pace,last_time,horse_weight,runner-up-horse-id,prize,horse_id,horse_weight_dif,ground_type
2017/10/09,8,0,11,京都大賞典(G2),201708040311,15,2,3,2.2,1,3,05212,57.0,2400,1,2:23.1,0.1,14-14-9-6,35.6-34.4,34.0,472,2010102459,"1,715.0",2012104759,+2,1
2017/06/25,9,1,11,宝塚記念(G1),201709030811,11,5,5,12.7,6,8,01014,58.0,2200,3,2:12.6,1.2,1-1-1-1,35.2-35.7,36.9,470,2012104668, ,2012104759,+2,1
2017/04/30,8,0,11,天皇賞(春)(G1),201708030411,17,3,6,12.0,4,2,01014,58.0,3200,1,3:12.7,0.2,5-5-4-3,35.6-35.5,35.2,468,2012102013,"6,104.4",2012104759,-6,1
2017/03/19,9,0,11,阪神大賞典(G2),201709010811,10,3,3,4.9,2,2,01014,57.0,3000,1,3:02.8,0.2,7-7-5-2,36.2-35.8,35.9,474,2013106101,"2,720.0",2012104759,-10,1
2016/12/25,6,0,10,有馬記念(G1),201606050910,16,7,14,16.2,5,6,01014,57.0,2500,1,2:33.1,0.5,11-10-8-5,30.1-35.9,35.7,484,2013106101, ,2012104759,+2,1
2016/11/27,5,2,11,ジャパンC(G1),201605050811,17,8,17,13.9,6,3,01014,57.0,2400,1,2:26.3,0.5,9-9-12-10,37.2-34.7,34.4,482,2012102013,"7,553.4",2012104759,+8,1
2016/11/06,5,0,11,アルゼンチン共和国杯(G2),201605050211,15,6,11,3.9,2,1,01014,58.0,2500,1,2:33.4,-0.1,6-7-6-5,31.5-34.2,33.7,474,2011104019,"5,809.2",2012104759,+6,1
2016/06/26,9,0,11,宝塚記念(G1),201609030811,17,3,5,15.8,5,9,01014,58.0,2200,3,2:14.2,1.4,7-5-7-9,34.7-36.8,37.6,468,2011103832, ,2012104759,0,1
2016/05/01,8,0,11,天皇賞(春)(G1),201608030411,18,4,8,6.4,3,3,01014,58.0,3200,1,3:15.5,0.2,9-9-11-9,37.5-35.0,34.5,468,2012102013,"3,854.0",2012104759,-2,1
2016/03/20,9,0,11,阪神大賞典(G2),201609010811,11,8,11,3.0,1,1,01014,55.0,3000,1,3:05.8,-0.4,7-7-7-4,37.1-35.6,34.9,470,2012104008,"6,777.0",2012104759,-10,1
2016/01/17,8,1,11,日経新春杯(G2),201608010611,12,6,7,2.0,1,2,05339,54.0,2400,1,2:26.2,0.3,8-7-6-6,36.1-35.1,34.0,480,2012104929,"2,324.4",2012104759,+6,1
2015/12/13,9,1,10,オリオンS(1600万下),201509050410,9,5,5,1.3,1,1,05339,54.0,2400,1,2:28.1,-0.5,7-7-7-8,39.0-36.1,34.6,474,2011104676,"1,840.3",2012104759,-2,1
2015/10/31,8,0,7,3歳以上1000万下,201508040807,8,7,7,1.7,1,1,01014,54.0,2400,1,2:24.8,-0.3,4-3-4-3,35.3-34.3,33.9,476,2011110042,"1,050.0",2012104759,+8,1
2015/10/03,9,0,7,3歳以上500万下,201509040807,17,5,10,1.6,1,1,01014,54.0,2400,3,2:28.3,-0.3,5-5-5-5,37.7-34.0,33.5,468,2012104543,750.0,2012104759,0,1
2015/08/30,1,0,8,3歳以上500万下,201501020408,16,5,9,3.1,1,2,01014,54.0,2000,1,2:00.1,0.4,10-11-10-6,35.5-35.1,34.4,468,2011104019,300.0,2012104759,+4,1
2015/05/09,8,1,11,京都新聞杯(G2),201508030511,16,6,12,12.3,7,8,00422,56.0,2200,1,2:11.9,0.6,8-8-8-9,35.2-34.9,34.8,464,2012104735, ,2012104759,-6,1
2015/03/28,9,0,11,毎日杯(G3),201509020111,15,6,10,16.4,8,5,00422,56.0,1800,1,1:47.5,0.3,13-13,35.9-34.7,34.1,470,2012104164,370.0,2012104759,-8,1
2015/01/24,8,0,10,若駒S(OP),201508010810,7,8,8, , ,取,00422,56.0,2000,1, , , ,36.9-34.1, ,,2012104652, ,2012104759,,1
2014/12/27,9,1,9,エリカ賞(500万下),201409050709,12,8,12,2.9,1,3,00422,55.0,2000,1,2:02.7,0.3,10-10-9-8,36.6-35.8,35.0,478,2012104084,254.6,2012104759,+10,1
2014/11/29,8,0,11,ラジオN杯京都2歳S(G3),201408050811,8,5,5,15.1,5,3,00422,55.0,2000,3,2:04.9,0.1,7-7-8-8,37.2-35.1,34.3,468,2012104823,804.0,2012104759,0,1
2014/10/12,8,0,2,2歳未勝利,201408040202,12,6,8,1.7,1,1,01014,55.0,2000,1,2:00.8,-0.2,4-4-4-2,35.3-37.2,35.8,468,2012104069,500.0,2012104759,+4,1
2014/09/21,9,0,5,2歳新馬,201409040405,14,8,14,6.3,3,2,01014,54.0,2000,1,2:04.0,0.0,6-6-6-6,37.2-35.2,34.7,464,2012104327,280.0,2012104759,0,1
2019/02/23,0,,9,ピーターヤングS(G2),2019G6a00109,11, ,1,41.0,10,9,,59.0,1800,1, , ,3-3, , ,,, ,2012105400,,1
2018/09/30,0,,8,アンダーウッドS(G1),2018B6a01008,9, ,3,26.0,7,8,,59.0,1800,1, , ,4-5, , ,,, ,2012105400,,1
2018/09/08,0,,8,ダットタンチンナムS(G2),2018B6a00e08,11, ,2,19.0,9,6,,59.0,1600,1, , ,5-5, , ,,, ,2012105400,,1
2018/04/14,0,, ,クイーンエリザベスS(G1),2018B6a00107,10, ,4, ,5,8,,59.0,2000,3, , , , , ,,, ,2012105400,,1
2018/03/10,0,,8,オーストラリアンC(G1),2018G4a00308,12, ,3,21.0,7,9,,59.0,2000,1, , ,12-12, , ,,, ,2012105400,,1
2017/06/04,5,0,11,安田記念(G1),201705030211,18,2,4,9.1,5,15,00660,58.0,1600,1,1:32.9,1.4,17-16,33.9-34.4,34.8,466,2011104063, ,2012105400,-4,1
2017/04/02,9,0,11,大阪杯(G1),201709020411,14,7,12,13.2,5,5,01014,57.0,2000,1,1:59.3,0.4,13-13-14-13,35.5-35.3,33.6,470,2012102013,"1,200.0",2012105400,+4,1
2017/02/26,6,0,11,中山記念(G2),201706020211,11,6,7,2.3,1,4,05339,57.0,1800,1,1:47.8,0.2,9-8-8-7,37.4-34.6,33.8,466,2011103978,930.0,2012105400,0,1
2016/10/30,5,1,11,天皇賞(秋)(G1),201605040911,15,2,3,6.0,4,4,00660,58.0,2000,1,1:59.9,0.6,14-12-10,36.9-34.2,34.0,466,2011100655,"2,300.0",2012105400,-8,1
2016/10/09,5,1,11,毎日王冠(G2),201605040211,12,6,7,4.5,3,2,05339,57.0,1800,3,1:46.6,0.0,9-9-9,35.8-34.5,33.6,474,2012104669,"2,724.8",2012105400,+4,1
2016/06/26,9,0,11,宝塚記念(G1),201609030811,17,1,2,9.1,3,16,00660,58.0,2200,3,2:14.9,2.1,4-3-3-3,34.7-36.8,38.6,470,2011103832, ,2012105400,+2,1
2016/04/03,9,1,11,産経大阪杯(G2),201609020411,11,7,9,3.9,2,1,00660,56.0,2000,1,1:59.3,0.0,2-2-2-2,36.8-33.6,33.4,468,2012102013,"6,778.4",2012105400,+4,1
2016/02/28,6,0,11,中山記念(G2),201606020211,11,8,10,6.5,4,2,05339,55.0,1800,1,1:45.9,0.0,10-10-9-9,36.5-34.9,33.6,464,2012104511,"2,523.2",2012105400,+6,1
2015/11/01,5,0,11,天皇賞(秋)(G1),201505040911,18,1,2,8.7,4,5,05212,56.0,2000,1,1:58.6,0.2,8-8-8,36.4-34.0,33.7,458,2010104298,"1,500.0",2012105400,+2,1
2015/10/11,5,1,11,毎日王冠(G2),201505040211,13,5,7,5.0,2,6,05212,54.0,1800,1,1:46.1,0.5,13-13-12,35.9-34.0,33.0,456,2011101273, ,2012105400,-4,1
2015/07/05,3,1,11,ラジオNIKKEI賞(G3),201503020211,16,2,3,2.8,1,1,05339,56.5,1800,1,1:46.4,-0.6,11-9-10-6,35.0-35.1,34.3,460,2012102361,"3,757.4",2012105400,+2,1
2015/05/09,5,1,11,プリンシパルS(OP),201505020511,18,8,16,1.9,1,1,05339,56.0,2000,1,2:00.2,-0.2,14-12-11,35.0-35.0,34.1,458,2012104708,"1,942.0",2012105400,-6,1
2015/03/28,9,0,11,毎日杯(G3),201509020111,15,8,15,3.6,1,3,01126,56.0,1800,1,1:47.3,0.1,7-3,35.9-34.7,34.5,464,2012104164,937.8,2012105400,0,1
2015/02/15,5,0,11,共同通信杯(G3),201505010611,12,7,10,12.5,4,3,05473,56.0,1800,1,1:47.4,0.3,3-3-3,35.2-34.5,34.5,464,2012104889,936.2,2012105400,0,1
2014/12/28,9,2,9,千両賞(500万下),201409050809,16,5,9,3.4,1,1,01126,55.0,1600,1,1:37.4,-0.1,7-7,37.4-34.6,34.0,464,2012110018,"1,019.9",2012105400,+4,1
2014/11/16,8,0,5,2歳新馬,201408050405,15,1,1,4.0,2,1,05339,55.0,1600,1,1:34.9,-0.4,4-3,35.0-35.3,35.0,460,2012103064,700.0,2012105400,0,1
2021/04/22,0,0,11,幸OP(OP),202145042211,14,8,14,9.7,4,中,05605,57.0,2100,1, , ,2-2-1,31.8-38.3, ,506,2012100627, ,2013102301,+2,0
2021/03/02,0,4,11,日吉OP(OP),202145030211,13,6,8,29.2,9,1,05524,57.0,2000,3,2:11.1,-0.1,2-2-1-1,37.9-40.3,40.3,504,2012100627,500.0,2013102301,+2,0
2020/09/27,0,1,9,岩手県知事杯OROカ(G),202035092709,13,6,8,4.5,3,4,05582,57.0,1700,3,1:46.2,0.2,2-2-2-2,0.0-37.0,37.0,502,2012104678,50.0,2013102301,+7,1
2020/08/02,0,0,11,せきれい賞(G),202035080211,13,7,10,1.7,1,2,05299,57.0,2400,1,2:30.9,1.0,1-1-1-2,0.0-35.9,36.9,495,2013106041,84.0,2013102301,-12,1
2020/05/04,0,1,11,皐月盃(OP),202043050411,13,1,1,7.0,5,11,05342,56.0,1700,3,1:49.5,1.9,11-11-10-12,30.4-39.3,40.6,507,2012106262, ,2013102301,+12,0
2020/04/16,0,1,11,幸OP(OP),202045041611,12,8,11,4.2,2,5,05342,57.0,2100,3,2:18.2,1.2,2-2-2-3,31.1-39.1,40.0,495,2015102249,50.0,2013102301,-11,0
2020/02/01,5,0,11,白富士S(L),202005010111,14,1,1,41.0,11,10,01140,57.0,2000,1,1:59.9,0.8,5-5-7,35.1-34.7,34.9,506,2014106335, ,2013102301,-2,1
2020/01/19,8,1,11,日経新春杯(G2),202008010711,14,6,9,28.9,9,10,01037,55.0,2400,1,2:28.0,1.1,2-2-2-2,35.7-35.3,36.3,508,2016100915, ,2013102301,+8,1
2019/12/07,7,1,11,中日新聞杯(G3),201907040311,16,1,1,11.7,7,13,01037,55.0,2000,1,2:00.1,0.9,4-3-3-3,36.0-34.5,35.0,500,2015104126, ,2013102301,+2,1
2019/11/16,8,0,11,アンドロメダS(L),201908050511,17,4,7,16.7,6,4,01037,55.0,2000,1,1:59.6,0.2,5-3-2-2,36.3-35.5,35.5,498,2016100723,390.0,2013102301,+2,1
2019/08/18,1,0,11,札幌記念(G2),201901020211,14,4,5,214.4,13,11,01170,57.0,2000,1,2:01.1,1.0,5-5-6-6,36.1-36.1,36.3,496,2015104882, ,2013102301,+2,1
2019/08/03,1,0,11,札幌日経OP(L),201901010311,10,8,9,5.7,2,9,00660,57.0,2600,1,2:42.0,1.3,2-2-5-9,37.6-35.8,36.6,494,2013105844, ,2013102301,-4,1
2019/07/07,3,1,11,七夕賞(G3),201903020411,16,5,9,27.0,12,3,00660,55.0,2000,3,2:00.2,0.6,3-3-3-3,34.3-37.5,37.8,498,2014106160,"1,008.0",2013102301,-2,1
2019/04/28,8,0,11,天皇賞(春)(G1),201908030311,13,8,13,30.3,7,12,00660,58.0,3200,1,3:20.7,5.7,2-2-4-7,36.0-34.5,39.9,500,2015105075, ,2013102301,+2,1
2019/03/17,9,1,11,阪神大賞典(G2),201909010811,11,1,1,41.2,10,3,00660,56.0,3000,3,3:07.7,1.2,2-1-1-1,34.9-38.0,39.2,498,2013105880,"1,711.0",2013102301,-2,1
2019/01/13,8,0,11,日経新春杯(G2),201908010411,16,8,15,47.9,11,13,00660,56.0,2400,1,2:29.2,3.0,3-3-4-5,34.1-37.7,40.0,500,2015104063, ,2013102301,-6,1
2018/12/01,9,0,11,チャレンジC(G3),201809050111,12,6,7,41.3,8,12,00660,56.0,2000,1,2:00.1,1.8,12-12-12-11,36.4-35.2,34.6,506,2014105427, ,2013102301,+8,1
2018/03/24,6,0,11,日経賞(G2),201806030111,15,3,4,6.3,4,4,00660,56.0,2500,1,2:34.1,0.2,2-3-2-3,31.0-36.0,35.8,498,2013104849,"1,000.0",2013102301,-4,1
2018/01/14,8,1,11,日経新春杯(G2),201808010511,12,2,2,6.7,4,2,00660,56.0,2400,1,2:26.3,0.0,1-1-1-1,36.0-34.6,34.6,502,2012104503,"2,324.4",2013102301,-2,1
2017/12/09,7,0,11,中日新聞杯(G3),201707040311,18,6,12,8.2,5,3,00660,56.0,2000,1,1:59.6,0.3,1-1-1-1,36.0-34.3,34.6,504,2013105785,"1,009.2",2013102301,+6,1
2017/10/29,5,4,11,天皇賞(秋)(G1),201705040911,18,6,11,177.5,18,14,01037,58.0,2000,3,2:14.4,6.1,1-1-5,38.6-38.7,44.4,498,2012102013, ,2013102301,+16,1
2017/08/20,1,0,11,札幌記念(G2),201701020211,13,4,4,15.4,5,6,01037,57.0,2000,1,2:00.8,0.4,1-1-1-2,35.4-35.7,36.1,482,2011102151, ,2013102301,-16,1
2017/04/02,9,0,11,大阪杯(G1),201709020411,14,5,8,92.2,10,14,01037,57.0,2000,1,2:01.4,2.5,2-2-2-2,35.5-35.3,37.0,498,2012102013, ,2013102301,-6,1
2017/03/11,7,0,11,金鯱賞(G2),201707020111,16,8,15,26.4,7,2,01037,56.0,2000,1,1:59.4,0.2,1-1-1-1,36.5-35.1,35.3,504,2012102774,"2,532.8",2013102301,+4,1
2017/02/19,10,0,11,小倉大賞典(G3),201710010411,16,8,16,26.8,11,4,01037,54.0,1800,1,1:46.2,0.4,3-2-2-2,34.8-36.5,36.8,500,2012100939,620.0,2013102301,-2,1
2017/01/08,8,4,10,寿S(1600万下),201708010310,9,5,5,3.1,2,1,01037,56.0,2000,3,2:03.6,0.0,1-1-1-1,37.7-35.8,35.8,502,2013103324,"1,845.2",2013102301,+2,1
2016/12/25,9,0,11,カウントダウンS(1600万下),201609050911,16,2,3,5.9,4,3,01037,55.0,2000,1,2:02.9,0.2,2-2-2-1,36.8-36.6,36.8,500,2012105433,464.9,2013102301,0,1
2016/11/19,8,1,8,3歳以上1000万下,201608050508,9,7,7,3.0,2,1,01037,55.0,2000,3,2:00.2,-0.2,2-2-2-1,36.9-34.7,34.7,500,2012103988,"1,050.0",2013102301,+10,1
2016/10/23,8,1,9,北野特別(1000万下),201608040709,10,4,4,2.3,1,2,01037,55.0,2000,1,1:59.3,0.0,1-1-1-1,36.3-33.9,33.9,490,2013102596,606.4,2013102301,+4,1
2016/09/25,9,1,11,神戸新聞杯(G2),201609040611,15,3,4,73.3,9,9,01037,56.0,2400,1,2:27.1,1.4,1-1-1-1,36.3-34.6,36.0,486,2013106101, ,2013102301,+18,1
2016/08/07,1,0,12,藻岩山特別(1000万下),201601010412,14,7,12,4.4,2,2,00700,53.0,1800,1,1:47.9,0.0,1-1-1-1,36.6-34.8,34.8,468,2011101814,608.8,2013102301,-10,1
2016/07/03,3,1,11,ラジオNIKKEI賞(G3),201603020211,16,6,12,9.4,4,9,00700,53.0,1800,1,1:47.6,0.6,3-4-3-6,35.3-35.0,35.4,478,2013105904, ,2013102301,+4,1
2016/05/21,8,0,9,メルボルンT(500万下),201608030909,10,2,2,3.9,2,1,00700,56.0,2200,1,2:13.9,-0.2,1-1-1-1,37.6-34.5,34.5,474,2013105031,"1,024.5",2013102301,+4,1
2016/04/16,9,0,9,はなみずき賞(500万下),201609020709,11,1,1,7.0,4,2,00700,56.0,2000,1,2:01.0,0.0,1-1-1-1,36.4-35.6,35.6,470,2013102042,407.4,2013102301,-8,1
2016/01/11,8,0,9,福寿草特別(500万下),201608010409,10,8,10,27.5,6,3,01037,56.0,2000,1,2:00.5,0.1,1-1-1-1,35.8-34.8,34.9,478,2013105760,253.6,2013102301,-2,1
2015/12/19,9,0,4,2歳未勝利,201509050504,16,4,7,18.3,7,1,01037,55.0,2000,1,2:03.1,0.0,1-1-1-1,37.1-36.5,36.5,480,2013106189,500.0,2013102301,+2,1
2015/11/29,8,0,3,2歳未勝利,201508050903,11,4,4,18.2,5,4,00700,55.0,1800,1,1:50.8,0.5,1-1,37.0-34.2,34.7,478,2013105760,75.0,2013102301,+2,1
2015/11/08,8,4,5,2歳新馬,201508050205,10,3,3,6.1,3,5,00700,55.0,2000,4,2:05.5,1.7,1-1-1-2,38.2-34.9,36.6,476,2013106101,70.0,2013102301,0,1
2020/09/06,4,0,11,新潟記念(G3),202004030811,18,3,6,87.6,17,17,01127,56.0,2000,1,2:01.5,1.6,6-8,36.8-33.1,34.3,482,2016104729, ,2013105785,+2,1
2020/05/31,5,1,12,目黒記念(G2),202005021212,18,3,6,82.4,15,7,01115,56.0,2500,1,2:30.3,0.7,14-14-16-15,29.9-35.9,35.5,480,2016104376, ,2013105785,-8,1
2020/05/10,4,1,11,新潟大賞典(G3),202004010211,16,7,13,82.1,15,7,01179,56.0,2000,1,1:59.5,0.9,11-10,35.1-35.4,35.0,488,2015101105, ,2013105785,-2,1
2019/11/10,3,0,11,福島記念(G3),201903030411,16,7,13,22.5,11,8,01018,56.0,2000,1,2:00.2,0.7,11-11-11-13,35.1-35.9,35.9,490,2014104386, ,2013105785,+2,1
2019/10/06,8,0,11,京都大賞典(G2),201908040211,17,7,13,153.5,14,8,01018,56.0,2400,1,2:24.5,1.0,8-8-3-3,35.4-35.2,36.0,488,2013105975, ,2013105785,+6,1
2019/07/14,2,1,11,函館記念(G3),201902020411,16,4,8,17.5,8,7,01169,57.0,2000,1,2:00.8,1.2,11-10-12-13,36.3-35.9,35.2,482,2014100971, ,2013105785,-2,1
2019/04/29,4,0,11,新潟大賞典(G3),201904010211,16,3,5,12.0,4,9,01014,57.0,2000,1,1:59.4,0.8,8-9,36.2-33.7,33.7,484,2015104773, ,2013105785,-8,1
2019/03/10,7,4,11,金鯱賞(G2),201907020211,13,8,13,47.7,10,13,01014,56.0,2000,3,2:01.8,1.7,11-11-11-11,35.6-34.6,35.2,492,2015102367, ,2013105785,+4,1
2019/01/20,6,0,11,アメリカジョッキーC(G2),201906010711,11,8,10,25.9,5,3,05575,56.0,2200,1,2:13.8,0.1,7-8-6-6,36.7-34.6,34.1,488,2013105880,"1,611.0",2013105785,+2,1
2018/12/08,7,0,11,中日新聞杯(G3),201807040311,14,7,11,4.6,3,5,01014,57.0,2000,1,2:00.2,0.9,9-9-9-9,35.8-36.5,36.0,486,2015104317,410.0,2013105785,-4,1
2018/09/02,4,0,11,新潟記念(G3),201804021211,13,4,5,15.4,6,2,01014,57.0,2000,1,1:57.8,0.3,12-13,35.6-34.6,33.6,490,2015104882,"1,613.2",2013105785,+20,1
2018/04/01,9,0,11,大阪杯(G1),201809020411,16,8,16,249.1,14,10,01126,57.0,2000,1,1:59.3,1.1,12-12-13-12,36.5-34.1,34.5,470,2014106083, ,2013105785,-12,1
2018/03/11,7,0,11,金鯱賞(G2),201807020211,9,2,2,9.9,4,8,01014,56.0,2000,3,2:02.9,1.3,6-7-7-7,38.3-34.2,34.5,482,2014106083, ,2013105785,+2,1
2017/12/09,7,0,11,中日新聞杯(G3),201707040311,18,7,13,5.4,2,1,05473,55.0,2000,1,1:59.3,-0.2,11-11-10-8,36.0-34.3,33.6,480,2013106099,"4,164.4",2013105785,+4,1
2017/08/13,4,1,11,関屋記念(G3),201704020611,16,3,6,4.2,1,12,05212,56.0,1600,1,1:33.3,1.1,11-11,35.2-34.3,33.7,476,2012100939, ,2013105785,+6,1
2017/06/11,5,1,10,多摩川S(1600万下),201705030410,11,8,10,3.1,2,1,05212,58.0,1600,1,1:34.3,0.0,4-1,37.3-33.0,33.0,470,2013104956,"1,843.1",2013105785,-12,1
2017/05/07,4,0,11,新潟大賞典(G3),201704010411,16,6,11,2.4,1,3,01115,55.0,2000,3,1:58.9,0.3,9-10,35.7-34.5,34.1,482,2012104659,"1,008.4",2013105785,+4,1
2017/02/19,5,0,10,アメジストS(1600万下),201705010810,14,3,3,2.4,1,1,05212,56.0,2000,1,1:58.3,-0.2,5-7-5,35.2-35.2,34.1,478,2011104083,"1,852.2",2013105785,+6,1
2016/11/27,5,2,10,ウェルカムS(1600万下),201605050810,12,5,6,2.5,1,3,01014,55.0,1800,1,1:47.2,0.2,6-5-4,36.1-34.8,34.7,472,2012109092,463.9,2013105785,+6,1
2016/10/30,5,1,9,精進湖特別(1000万下),201605040909,10,8,9,2.9,1,1,01014,55.0,2000,1,2:02.4,-0.3,7-6-6,38.0-33.7,33.2,466,2011104083,"1,523.8",2013105785,-2,1
2016/09/18,6,1,11,朝日セントライト記念(G2),201606040411,12,1,1,13.9,5,6,01043,56.0,2200,1,2:13.6,0.5,8-7-7-8,36.1-35.4,35.1,468,2013104704, ,2013105785,+2,1
2016/05/28,8,1,10,白百合S(OP),201608031110,9,4,4,4.4,2,2,01014,56.0,1800,1,1:47.8,0.0,6-6,36.7-33.9,33.2,466,2013106118,766.8,2013105785,0,1
2016/04/30,5,0,11,テレビ東京杯青葉賞(G2),201605020311,13,7,11,4.7,3,5,05529,56.0,2400,1,2:25.3,1.1,11-10-11-8,35.9-35.8,35.1,466,2013105718,540.0,2013105785,-4,1
2016/02/14,5,0,11,共同通信杯(G3),201605010611,10,6,6,6.4,3,3,05339,56.0,1800,3,1:47.7,0.3,10-8-8,35.8-35.6,35.0,470,2013104704,955.3,2013105785,0,1
2016/01/17,6,1,11,京成杯(G3),201606010611,15,1,1,4.2,2,3,05386,56.0,2000,1,2:01.6,0.2,14-13-13-13,36.6-35.7,33.9,470,2013105930,957.7,2013105785,-2,1
2015/12/05,6,0,9,葉牡丹賞(500万下),201506050109,16,1,2,5.8,3,1,05386,55.0,2000,1,2:02.6,0.0,12-12-13-15,36.1-35.5,34.2,472,2013100820,"1,035.0",2013105785,+2,1
2015/10/12,5,0,3,2歳未勝利,201505040303,12,7,9,1.7,1,1,05386,55.0,1800,1,1:49.3,-0.1,9-9-7,36.0-35.4,34.8,470,2013103013,500.0,2013105785,0,1
2015/09/05,1,1,5,2歳新馬,201501020505,14,5,7,2.5,1,3,01014,54.0,1500,3,1:32.5,0.3,7-7-5,30.6-35.8,35.7,470,2013110021,180.0,2013105785,0,1
2022/08/21,1,0,11,札幌記念(G2),202201020411,16,1,1,50.0,10,16,00666,57.0,2000,1,2:04.6,3.4,13-13-14-16,35.5-37.7,39.0,510,2018100274, ,2013105788,0,1
2022/04/03,9,1,11,大阪杯(G1),202209020411,16,8,16,145.9,13,14,01174,57.0,2000,1,2:00.0,1.6,11-12-13-14,34.6-35.8,36.0,510,2017105376, ,2013105788,-2,1
2022/02/13,9,2,11,京都記念(G2),202209010211,13,8,12,24.3,9,11,01174,57.0,2200,3,2:13.3,1.4,11-11-12-13,36.0-34.5,34.5,512,2015101654, ,2013105788,+4,1
2021/11/28,5,0,12,ジャパンC(G1),202105050812,18,7,15,76.9,12,14,01116,57.0,2400,1,2:26.5,1.8,12-14-16-15,37.0-35.3,34.9,508,2017101835, ,2013105788,+2,1
2021/10/10,9,0,11,京都大賞典(G2),202109040211,14,5,8,32.1,9,1,01116,57.0,2400,1,2:24.5,0.0,8-8-7-7,37.2-36.4,35.9,506,2017105525,"6,798.0",2013105788,+2,1
2021/05/02,9,0,11,天皇賞(春)(G1),202109021211,17,3,6,98.4,12,8,01116,58.0,3200,1,3:16.5,1.8,11-11-7-7,35.8-37.4,38.3,504,2016104854, ,2013105788,+2,1
2020/11/29,5,1,12,ジャパンC(G1),202005050912,15,7,12,226.1,11,9,01122,57.0,2400,1,2:24.2,1.2,13-13-13-10,35.3-37.8,35.1,502,2015104961, ,2013105788,+8,1
2020/04/05,9,0,11,大阪杯(G1),202009020411,12,7,9,39.6,7,11,05596,57.0,2000,1,1:59.5,1.1,8-8-10-8,36.9-34.2,34.7,494,2015105046, ,2013105788,-12,1
2019/11/24,5,1,11,ジャパンC(G1),201905050811,15,8,14,50.4,12,4,00666,57.0,2400,4,2:26.5,0.6,15-15-15-13,36.4-37.2,36.3,506,2014106083,"4,500.0",2013105788,+2,1
2019/10/27,5,0,11,天皇賞(秋)(G1),201905040911,16,4,8,53.0,8,10,00666,58.0,2000,1,1:57.6,1.4,14-13-13,35.7-34.3,34.4,504,2015104961, ,2013105788,-4,1
2019/06/23,9,1,11,宝塚記念(G1),201909030811,12,6,7,11.8,7,11,05203,58.0,2200,1,2:12.9,2.1,12-12-12-11,35.5-35.3,36.3,508,2014106220, ,2013105788,+2,1
2019/03/31,9,1,11,大阪杯(G1),201909020411,14,1,1,37.4,10,4,05203,57.0,2000,1,2:01.2,0.2,14-14-11-11,36.4-35.5,34.9,506,2014106046,"1,800.0",2013105788,-8,1
2019/02/10,8,0,11,京都記念(G2),201908020611,12,8,12,4.4,2,3,05203,57.0,2200,1,2:14.9,0.1,9-9-7-7,37.2-35.1,34.7,514,2014106010,"1,612.0",2013105788,+10,1
2018/12/23,6,1,11,有馬記念(G1),201806050811,16,2,4,42.5,12,10,05203,57.0,2500,3,2:33.0,0.8,9-9-9-10,30.2-36.9,36.3,504,2015104882, ,2013105788,+10,1
2018/10/28,5,0,11,天皇賞(秋)(G1),201805040911,12,5,6,7.0,3,7,00666,58.0,2000,1,1:57.7,0.9,10-10-9,36.2-34.5,33.7,494,2014106201, ,2013105788,-12,1
2018/08/19,1,1,11,札幌記念(G2),201801020211,16,3,5,4.3,1,2,05339,57.0,2000,3,2:01.1,0.0,15-14-13-11,34.4-37.6,36.4,506,2014105304,"2,832.0",2013105788,+6,1
2017/11/26,5,0,11,ジャパンC(G1),201705050811,17,6,11,15.0,6,4,00422,57.0,2400,1,2:24.6,0.9,12-12-11-11,36.3-35.1,35.1,500,2012104759,"4,500.0",2013105788,-4,1
2017/10/29,5,4,11,天皇賞(秋)(G1),201705040911,18,7,15,22.6,9,5,00422,58.0,2000,3,2:09.5,1.2,15-17-15,38.6-38.7,38.6,504,2012102013,"1,500.0",2013105788,+2,1
2017/10/08,5,1,11,毎日王冠(G2),201705040211,12,2,2,5.6,2,6,00422,57.0,1800,1,1:45.9,0.3,5-6-6,35.6-33.5,33.3,502,2012104889, ,2013105788,0,1
2017/04/02,9,0,11,大阪杯(G1),201709020411,14,8,14,3.8,2,4,05339,57.0,2000,1,1:59.3,0.4,11-12-13-10,35.5-35.3,33.9,502,2012102013,"1,800.0",2013105788,0,1
2017/02/12,8,0,11,京都記念(G2),201708020611,10,3,3,1.7,1,3,05366,57.0,2200,3,2:14.3,0.2,5-5-5-4,36.4-36.0,34.9,502,2012104668,"1,610.2",2013105788,0,1
2016/10/02,0,0, ,凱旋門賞(G1),2016C5100204,16, ,14, ,1,14,05339,56.0,2400,1, , , , , ,,, ,2013105788,,1
2016/09/11,0,, ,ニエル賞(G2),2016A8a01303,5, ,5, ,1,1,05339,58.0,2400,1,2:35.84, , , , ,,000a012ece, ,2013105788,,1
2016/05/29,5,0,10,東京優駿(G1),201605021210,18,2,3,4.0,3,1,01088,57.0,2400,1,2:24.0,0.0,7-8-8-8,35.6-34.2,33.3,502,2013106101,"23,153.5",2013105788,+4,1
2016/04/17,6,0,11,皐月賞(G1),201606030811,18,2,3,3.7,3,2,01088,57.0,2000,1,1:58.1,0.2,17-17-15-13,34.2-35.6,33.9,498,2013104704,"4,796.8",2013105788,+2,1
